, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2020-02-03,3045.0,4472.0,655.0,236.0,771.0,3679.0,292.0,572.0,229.0,409.0,1493.0,607.0,2273.0,83.0,2419.0,4183.0,10044.0,11106.0,353.0,11831.0,1079.0,1121.0,2012.0,72.0,80227.0,423.0,82835.0,89320.0,791.0,362.0,90490.0,372.0,91755.0,71.0,493.0,92318.0,92355.0,141.0,133.0,196.0,297.0,98.0,785.0,60.0,164.0,149.0,12.0,1385.0,1845.0,389.0,447.0,1453.0,355.0,1965.0,451.0,1193.0,1279.0,2263.0,2244.0,49.0,3418.0,3327.0,2961.0,2913.0,232.0,5612.0,82.0,122.0,7423.0,88.0,158.0,171.0,124.0,46.0,246.0,249.0,243.0,426.0,981.0,70.0,48.0,49.0,234.0,50.0,1101.0,153.0,10768.0,11348.0,4112.0,835.0,18470.0,1218.0,885.0,3105.0,22674.0,22674.0,23646.0,23646.0,749.0,119416.0,207.0,504.0,155.0,691.0,453.0,898.0,125994.0,6553.0,128790.0,1280.0,1180.0,1117.0,132066.0
2020-02-04,3042.0,4469.0,655.0,233.0,769.0,3677.0,292.0,568.0,229.0,408.0,1487.0,607.0,2267.0,83.0,2409.0,4188.0,10073.0,11141.0,351.0,11798.0,1033.0,1075.0,1953.0,70.0,80129.0,422.0,82664.0,89144.0,791.0,361.0,90307.0,366.0,91553.0,70.0,490.0,92065.0,92073.0,133.0,124.0,193.0,275.0,93.0,764.0,58.0,161.0,147.0,5.0,1370.0,1846.0,389.0,447.0,1451.0,354.0,1960.0,451.0,1192.0,1277.0,2260.0,2249.0,49.0,3432.0,3347.0,3005.0,2914.0,232.0,5616.0,82.0,122.0,7426.0,88.0,158.0,171.0,124.0,46.0,251.0,249.0,247.0,421.0,977.0,68.0,48.0,49.0,234.0,50.0,1089.0,153.0,10748.0,11328.0,4110.0,822.0,18445.0,1202.0,902.0,3084.0,22625.0,22625.0,23549.0,23549.0,659.0,118334.0,185.0,481.0,150.0,649.0,446.0,880.0,125194.0,6673.0,128300.0,1273.0,1013.0,1082.0,131863.0
2020-02-05,3008.0,4467.0,655.0,227.0,764.0,3670.0,292.0,568.0,228.0,407.0,1485.0,607.0,2262.0,83.0,2400.0,4189.0,10073.0,11144.0,347.0,11772.0,992.0,1028.0,1900.0,69.0,80069.0,418.0,82543.0,89023.0,791.0,360.0,90182.0,362.0,91421.0,70.0,487.0,91923.0,91929.0,127.0,117.0,190.0,259.0,88.0,754.0,56.0,160.0,148.0,1.0,1356.0,1828.0,389.0,447.0,1449.0,353.0,1954.0,451.0,1191.0,1274.0,2254.0,2251.0,49.0,3432.0,3346.0,3016.0,2915.0,232.0,5618.0,81.0,122.0,7429.0,88.0,158.0,171.0,125.0,46.0,259.0,249.0,309.0,421.0,974.0,65.0,48.0,49.0,234.0,50.0,1074.0,153.0,10729.0,11308.0,4107.0,833.0,18440.0,1190.0,926.0,3074.0,22615.0,22615.0,23497.0,23497.0,645.0,118020.0,177.0,468.0,151.0,621.0,452.0,887.0,124790.0,6638.0,127810.0,1262.0,954.0,1073.0,131169.0
2020-02-06,2973.0,4469.0,655.0,226.0,760.0,3669.0,293.0,569.0,226.0,407.0,1482.0,608.0,2256.0,82.0,2393.0,4186.0,10064.0,11137.0,347.0,11821.0,985.0,1009.0,1874.0,71.0,80038.0,417.0,82471.0,88938.0,793.0,360.0,90093.0,357.0,91318.0,69.0,484.0,91812.0,91816.0,124.0,116.0,192.0,254.0,86.0,743.0,54.0,158.0,147.0,0.0,1346.0,1809.0,389.0,446.0,1447.0,352.0,1947.0,451.0,1188.0,1271.0,2250.0,2246.0,49.0,3425.0,3340.0,3014.0,2915.0,232.0,5618.0,80.0,122.0,7431.0,88.0,158.0,171.0,126.0,46.0,252.0,249.0,385.0,424.0,976.0,65.0,48.0,49.0,234.0,50.0,1055.0,152.0,10709.0,11288.0,4089.0,823.0,18436.0,1180.0,929.0,3082.0,22617.0,22617.0,23467.0,23467.0,614.0,117800.0,158.0,435.0,152.0,605.0,448.0,890.0,124577.0,6533.0,127467.0,1271.0,971.0,1075.0,130782.0
2020-02-07,2969.0,4476.0,655.0,226.0,757.0,3668.0,292.0,569.0,225.0,407.0,1482.0,608.0,2255.0,81.0,2390.0,4190.0,10055.0,11131.0,345.0,11878.0,1012.0,1030.0,1894.0,73.0,80084.0,417.0,82517.0,88972.0,794.0,360.0,90119.0,351.0,91329.0,69.0,482.0,91804.0,91803.0,124.0,117.0,196.0,251.0,86.0,743.0,54.0,157.0,148.0,0.0,1343.0,1800.0,389.0,444.0,1446.0,352.0,1940.0,451.0,1186.0,1270.0,2246.0,2241.0,49.0,3413.0,3327.0,3006.0,2910.0,232.0,5613.0,79.0,121.0,7432.0,88.0,158.0,171.0,126.0,46.0,244.0,249.0,462.0,427.0,980.0,65.0,48.0,49.0,233.0,50.0,1035.0,156.0,10691.0,11268.0,4076.0,821.0,18401.0,1174.0,914.0,3078.0,22582.0,22582.0,23487.0,23487.0,573.0,117640.0,143.0,410.0,157.0,573.0,451.0,894.0,124403.0,6604.0,127338.0,1319.0,1044.0,1104.0,130694.0
2020-02-08,2969.0,4480.0,655.0,225.0,757.0,3668.0,292.0,568.0,225.0,407.0,1481.0,608.0,2255.0,81.0,2390.0,4188.0,10058.0,11138.0,341.0,11862.0,1044.0,1062.0,1931.0,73.0,80139.0,417.0,82613.0,89064.0,793.0,360.0,90213.0,345.0,91415.0,69.0,479.0,91884.0,91881.0,123.0,117.0,198.0,251.0,86.0,751.0,54.0,157.0,149.0,0.0,1356.0,1801.0,389.0,444.0,1444.0,352.0,1933.0,451.0,1184.0,1270.0,2241.0,2237.0,49.0,3401.0,3313.0,2993.0,2904.0,232.0,5607.0,78.0,122.0,7435.0,87.0,156.0,171.0,127.0,46.0,251.0,249.0,538.0,430.0,985.0,65.0,49.0,49.0,231.0,50.0,1014.0,158.0,10678.0,11253.0,4068.0,867.0,18418.0,1174.0,936.0,3077.0,22599.0,22599.0,23595.0,23595.0,612.0,117780.0,162.0,424.0,167.0,549.0,469.0,903.0,124484.0,6642.0,127419.0,1391.0,1162.0,1141.0,130916.0
2020-02-09,2969.0,4483.0,655.0,221.0,753.0,3664.0,292.0,568.0,225.0,407.0,1481.0,609.0,2255.0,81.0,2390.0,4189.0,10059.0,11142.0,341.0,11819.0,1059.0,1080.0,1951.0,73.0,80134.0,417.0,82642.0,89106.0,790.0,360.0,90258.0,340.0,91462.0,68.0,478.0,91938.0,91937.0,122.0,114.0,196.0,245.0,83.0,756.0,55.0,156.0,149.0,0.0,1373.0,1807.0,389.0,444.0,1444.0,352.0,1927.0,451.0,1184.0,1268.0,2237.0,2233.0,49.0,3390.0,3300.0,2981.0,2896.0,231.0,5600.0,77.0,122.0,7439.0,86.0,155.0,171.0,128.0,46.0,260.0,249.0,614.0,433.0,989.0,65.0,50.0,49.0,231.0,49.0,994.0,161.0,10668.0,11239.0,4066.0,888.0,18452.0,1176.0,956.0,3112.0,22667.0,22667.0,23679.0,23679.0,672.0,118022.0,167.0,419.0,168.0,553.0,480.0,930.0,124770.0,6601.0,127641.0,1419.0,1162.0,1151.0,131354.0
2020-02-10,2969.0,4483.0,655.0,221.0,749.0,3663.0,292.0,568.0,225.0,407.0,1480.0,609.0,2255.0,81.0,2387.0,4191.0,10063.0,11149.0,339.0,11777.0,1059.0,1081.0,1954.0,73.0,80114.0,417.0,82625.0,89092.0,785.0,359.0,90244.0,336.0,91445.0,67.0,475.0,91924.0,91926.0,122.0,114.0,196.0,243.0,81.0,756.0,54.0,155.0,149.0,0.0,1388.0,1819.0,387.0,444.0,1444.0,350.0,1922.0,451.0,1181.0,1266.0,2233.0,2229.0,49.0,3381.0,3289.0,2970.0,2887.0,230.0,5591.0,76.0,122.0,7442.0,86.0,154.0,171.0,129.0,46.0,262.0,249.0,690.0,437.0,997.0,65.0,50.0,49.0,231.0,49.0,975.0,164.0,10669.0,11239.0,4065.0,918.0,18458.0,1174.0,981.0,3117.0,22684.0,22684.0,23747.0,23747.0,678.0,118129.0,191.0,460.0,175.0,553.0,503.0,944.0,124932.0,6493.0,127677.0,1442.0,1178.0,1129.0,131394.0
2020-02-11,2969.0,4484.0,655.0,219.0,741.0,3662.0,293.0,568.0,225.0,407.0,1479.0,609.0,2254.0,81.0,2384.0,4195.0,10062.0,11152.0,335.0,11752.0,1058.0,1077.0,1939.0,73.0,80091.0,417.0,82589.0,89056.0,777.0,358.0,90202.0,332.0,91401.0,67.0,471.0,91879.0,91881.0,121.0,113.0,196.0,247.0,81.0,752.0,53.0,154.0,150.0,0.0,1397.0,1820.0,385.0,444.0,1442.0,350.0,1914.0,451.0,1180.0,1263.0,2229.0,2225.0,49.0,3371.0,3277.0,2960.0,2880.0,229.0,5582.0,76.0,122.0,7445.0,86.0,154.0,171.0,129.0,47.0,262.0,249.0,764.0,440.0,1004.0,62.0,51.0,49.0,229.0,49.0,955.0,168.0,10673.0,11261.0,4065.0,914.0,18485.0,1171.0,968.0,3126.0,22722.0,22722.0,23855.0,23855.0,658.0,118205.0,179.0,421.0,181.0,576.0,514.0,982.0,125085.0,6322.0,127637.0,1468.0,1067.0,1097.0,131354.0
2020-02-12,2969.0,4488.0,653.0,216.0,731.0,3656.0,294.0,569.0,225.0,407.0,1475.0,609.0,2250.0,81.0,2384.0,4196.0,10060.0,11152.0,335.0,11847.0,1082.0,1089.0,1952.0,74.0,80097.0,417.0,82594.0,89054.0,774.0,356.0,90187.0,327.0,91375.0,67.0,467.0,91843.0,91844.0,122.0,116.0,198.0,251.0,87.0,760.0,54.0,154.0,152.0,0.0,1407.0,1826.0,385.0,443.0,1442.0,350.0,1906.0,450.0,1180.0,1261.0,2226.0,2221.0,49.0,3359.0,3264.0,2949.0,2874.0,229.0,5574.0,75.0,122.0,7448.0,86.0,154.0,170.0,130.0,48.0,257.0,248.0,814.0,478.0,1020.0,60.0,51.0,49.0,229.0,49.0,935.0,168.0,10672.0,11310.0,4060.0,915.0,18453.0,1166.0,972.0,3129.0,22700.0,22700.0,23927.0,23927.0,600.0,118148.0,174.0,448.0,205.0,550.0,540.0,989.0,125077.0,6215.0,127506.0,1517.0,1038.0,1111.0,131105.0
2020-02-13,2969.0,4490.0,649.0,212.0,729.0,3649.0,296.0,571.0,225.0,407.0,1473.0,610.0,2249.0,81.0,2385.0,4192.0,10060.0,11156.0,333.0,12041.0,1175.0,1167.0,2053.0,78.0,80207.0,417.0,82775.0,89204.0,774.0,354.0,90316.0,322.0,91484.0,66.0,466.0,91927.0,91921.0,128.0,124.0,199.0,259.0,92.0,771.0,55.0,154.0,153.0,0.0,1427.0,1840.0,384.0,441.0,1444.0,350.0,1900.0,449.0,1178.0,1258.0,2225.0,2222.0,49.0,3349.0,3251.0,2937.0,2869.0,229.0,5568.0,74.0,122.0,7450.0,86.0,154.0,168.0,129.0,48.0,253.0,245.0,858.0,541.0,1079.0,60.0,52.0,49.0,228.0,49.0,929.0,172.0,10697.0,11381.0,4048.0,956.0,18488.0,1173.0,1060.0,3180.0,22781.0,22781.0,24197.0,24197.0,636.0,118381.0,188.0,443.0,222.0,564.0,599.0,1063.0,125300.0,6277.0,127750.0,1687.0,1168.0,1196.0,131457.0
2020-02-14,2969.0,4490.0,649.0,210.0,728.0,3645.0,298.0,572.0,225.0,407.0,1474.0,611.0,2251.0,81.0,2387.0,4187.0,10058.0,11157.0,329.0,12200.0,1313.0,1295.0,2221.0,83.0,80395.0,417.0,83118.0,89535.0,775.0,353.0,90635.0,318.0,91784.0,66.0,466.0,92206.0,92192.0,135.0,130.0,195.0,261.0,94.0,788.0,55.0,153.0,154.0,0.0,1452.0,1855.0,384.0,441.0,1446.0,349.0,1892.0,448.0,1174.0,1256.0,2220.0,2224.0,49.0,3344.0,3244.0,2928.0,2868.0,229.0,5565.0,73.0,122.0,7453.0,86.0,154.0,168.0,129.0,48.0,274.0,245.0,902.0,605.0,1150.0,60.0,53.0,49.0,228.0,49.0,932.0,215.0,10788.0,11518.0,4042.0,1000.0,18524.0,1191.0,1123.0,3233.0,22863.0,22863.0,24450.0,24450.0,742.0,118910.0,212.0,508.0,245.0,593.0,676.0,1158.0,125921.0,6381.0,128440.0,1751.0,1192.0,1239.0,132469.0
2020-02-15,2969.0,4491.0,649.0,207.0,722.0,3641.0,300.0,570.0,225.0,407.0,1474.0,621.0,2262.0,81.0,2391.0,4190.0,10053.0,11155.0,329.0,12151.0,1462.0,1448.0,2399.0,86.0,80540.0,417.0,83470.0,89897.0,776.0,353.0,91002.0,314.0,92151.0,65.0,463.0,92572.0,92557.0,140.0,135.0,197.0,269.0,98.0,803.0,55.0,153.0,153.0,0.0,1479.0,1880.0,383.0,440.0,1448.0,347.0,1886.0,448.0,1171.0,1255.0,2212.0,2225.0,49.0,3338.0,3236.0,2921.0,2867.0,229.0,5564.0,72.0,122.0,7456.0,86.0,154.0,168.0,130.0,48.0,300.0,246.0,946.0,668.0,1237.0,60.0,54.0,49.0,228.0,49.0,941.0,320.0,10999.0,11771.0,4039.0,1088.0,18595.0,1223.0,1267.0,3319.0,23016.0,23016.0,24796.0,24796.0,816.0,119607.0,269.0,579.0,289.0,668.0,726.0,1240.0,126759.0,6433.0,129299.0,1774.0,1188.0,1244.0,133376.0
2020-02-16,2969.0,4493.0,649.0,207.0,718.0,3640.0,301.0,570.0,223.0,407.0,1471.0,630.0,2269.0,81.0,2402.0,4197.0,10074.0,11181.0,327.0,12305.0,1590.0,1576.0,2538.0,89.0,80539.0,417.0,83642.0,90087.0,777.0,353.0,91206.0,310.0,92365.0,64.0,461.0,92807.0,92801.0,147.0,141.0,208.0,284.0,106.0,821.0,56.0,153.0,155.0,0.0,1503.0,1912.0,381.0,438.0,1447.0,345.0,1875.0,447.0,1170.0,1255.0,2209.0,2227.0,49.0,3332.0,3229.0,2915.0,2868.0,229.0,5564.0,71.0,122.0,7459.0,86.0,154.0,168.0,130.0,48.0,286.0,249.0,990.0,731.0,1323.0,60.0,56.0,71.0,228.0,49.0,947.0,379.0,11224.0,12089.0,4030.0,1129.0,18670.0,1269.0,1401.0,3471.0,23238.0,23238.0,25347.0,25347.0,890.0,120505.0,298.0,635.0,312.0,755.0,776.0,1313.0,127810.0,6490.0,130377.0,1846.0,1319.0,1307.0,134555.0
2020-02-17,2947.0,4490.0,648.0,204.0,715.0,3639.0,299.0,570.0,222.0,407.0,1468.0,636.0,2273.0,81.0,2407.0,4190.0,10089.0,11202.0,323.0,12416.0,1732.0,1712.0,2708.0,91.0,80657.0,417.0,83892.0,90317.0,778.0,351.0,91424.0,313.0,92571.0,64.0,457.0,92995.0,92985.0,150.0,143.0,201.0,287.0,108.0,834.0,58.0,156.0,155.0,0.0,1531.0,1947.0,380.0,436.0,1440.0,344.0,1858.0,446.0,1167.0,1254.0,2203.0,2226.0,49.0,3322.0,3215.0,2910.0,2868.0,229.0,5560.0,71.0,122.0,7457.0,86.0,155.0,168.0,130.0,48.0,270.0,249.0,1034.0,795.0,1409.0,61.0,57.0,146.0,228.0,49.0,952.0,455.0,11403.0,12372.0,4011.0,1133.0,18691.0,1310.0,1398.0,3553.0,23316.0,23316.0,25648.0,25648.0,912.0,121214.0,293.0,666.0,316.0,819.0,818.0,1383.0,128748.0,6522.0,131361.0,2011.0,1412.0,1364.0,135861.0
2020-02-18,2898.0,4492.0,644.0,202.0,714.0,3632.0,299.0,568.0,221.0,407.0,1468.0,643.0,2279.0,81.0,2411.0,4172.0,10102.0,11219.0,323.0,12493.0,1887.0,1875.0,2895.0,99.0,80766.0,417.0,84215.0,90644.0,776.0,350.0,91751.0,317.0,92900.0,64.0,454.0,93313.0,93300.0,153.0,145.0,195.0,286.0,114.0,846.0,59.0,157.0,154.0,0.0,1559.0,1980.0,380.0,435.0,1433.0,344.0,1842.0,445.0,1163.0,1250.0,2196.0,2225.0,49.0,3308.0,3195.0,2898.0,2862.0,229.0,5557.0,70.0,122.0,7455.0,85.0,154.0,168.0,130.0,48.0,271.0,251.0,1075.0,858.0,1489.0,69.0,57.0,196.0,228.0,48.0,958.0,508.0,11602.0,12666.0,3994.0,1168.0,18723.0,1349.0,1448.0,3641.0,23411.0,23411.0,25957.0,25957.0,902.0,121744.0,285.0,637.0,309.0,841.0,811.0,1413.0,129383.0,6507.0,131990.0,2220.0,1467.0,1362.0,136743.0
2020-02-19,2893.0,4492.0,642.0,202.0,708.0,3628.0,300.0,571.0,221.0,407.0,1471.0,652.0,2289.0,81.0,2415.0,4144.0,10085.0,11204.0,321.0,12373.0,1991.0,1988.0,3008.0,99.0,80838.0,417.0,84410.0,90854.0,766.0,350.0,91966.0,312.0,93124.0,64.0,471.0,93566.0,93556.0,156.0,148.0,199.0,291.0,109.0,849.0,60.0,157.0,153.0,9.0,1565.0,2021.0,380.0,433.0,1427.0,344.0,1828.0,444.0,1161.0,1245.0,2189.0,2229.0,49.0,3294.0,3175.0,2883.0,2852.0,229.0,5549.0,69.0,117.0,7451.0,84.0,152.0,168.0,130.0,48.0,274.0,253.0,1091.0,903.0,1561.0,74.0,58.0,229.0,228.0,48.0,962.0,528.0,11737.0,12875.0,3989.0,1267.0,18789.0,1382.0,1451.0,3669.0,23502.0,23502.0,26056.0,26056.0,999.0,122442.0,309.0,671.0,309.0,826.0,834.0,1412.0,130094.0,6573.0,132774.0,2158.0,1516.0,1361.0,137745.0
2020-02-20,2893.0,4491.0,642.0,202.0,702.0,3628.0,303.0,576.0,220.0,407.0,1474.0,652.0,2291.0,81.0,2419.0,4121.0,10057.0,11177.0,317.0,12358.0,2066.0,2066.0,3117.0,93.0,80751.0,414.0,84481.0,90943.0,756.0,350.0,92059.0,307.0,93225.0,63.0,508.0,93723.0,93719.0,156.0,149.0,204.0,293.0,110.0,860.0,61.0,157.0,153.0,21.0,1575.0,2048.0,379.0,430.0,1422.0,344.0,1815.0,444.0,1161.0,1244.0,2186.0,2235.0,49.0,3287.0,3162.0,2870.0,2838.0,228.0,5533.0,68.0,112.0,7445.0,84.0,152.0,167.0,130.0,48.0,275.0,253.0,1100.0,936.0,1611.0,77.0,59.0,242.0,226.0,48.0,966.0,541.0,11843.0,13020.0,3988.0,1301.0,18850.0,1399.0,1427.0,3641.0,23543.0,23543.0,25941.0,25941.0,1020.0,122686.0,307.0,669.0,302.0,848.0,844.0,1456.0,130469.0,6569.0,133170.0,2128.0,1490.0,1354.0,138195.0
2020-02-21,2893.0,4485.0,642.0,201.0,701.0,3627.0,305.0,579.0,218.0,407.0,1473.0,656.0,2291.0,81.0,2423.0,4103.0,10040.0,11161.0,317.0,12428.0,2148.0,2149.0,3236.0,98.0,80720.0,408.0,84531.0,90980.0,747.0,350.0,92082.0,301.0,93238.0,62.0,527.0,93759.0,93757.0,159.0,152.0,208.0,296.0,114.0,872.0,62.0,157.0,154.0,35.0,1583.0,2054.0,378.0,424.0,1415.0,343.0,1801.0,443.0,1161.0,1243.0,2184.0,2241.0,49.0,3283.0,3152.0,2864.0,2827.0,227.0,5516.0,67.0,111.0,7444.0,84.0,152.0,166.0,128.0,48.0,268.0,253.0,1109.0,970.0,1654.0,78.0,59.0,235.0,225.0,48.0,968.0,539.0,11921.0,13092.0,3984.0,1291.0,18836.0,1409.0,1487.0,3654.0,23545.0,23545.0,26166.0,26166.0,858.0,122649.0,279.0,640.0,302.0,837.0,829.0,1440.0,130452.0,6501.0,133098.0,2142.0,1472.0,1383.0,138075.0
2020-02-22,2893.0,4484.0,638.0,193.0,699.0,3619.0,312.0,583.0,218.0,407.0,1476.0,658.0,2300.0,80.0,2428.0,4089.0,10029.0,11153.0,315.0,12439.0,2254.0,2239.0,3330.0,101.0,80769.0,407.0,84674.0,91120.0,739.0,350.0,92208.0,305.0,93354.0,64.0,571.0,93895.0,93887.0,164.0,159.0,220.0,307.0,121.0,891.0,63.0,158.0,157.0,48.0,1588.0,2046.0,377.0,422.0,1406.0,342.0,1782.0,442.0,1160.0,1238.0,2183.0,2246.0,49.0,3276.0,3139.0,2858.0,2819.0,226.0,5502.0,66.0,111.0,7444.0,84.0,153.0,165.0,128.0,48.0,260.0,253.0,1118.0,1003.0,1696.0,79.0,59.0,247.0,223.0,48.0,971.0,652.0,12040.0,13170.0,3982.0,1407.0,18893.0,1442.0,1642.0,3737.0,23690.0,23690.0,26774.0,26774.0,833.0,123115.0,290.0,662.0,318.0,823.0,867.0,1466.0,130816.0,6457.0,133401.0,2126.0,1434.0,1348.0,138330.0
2020-02-23,2893.0,4484.0,631.0,192.0,693.0,3607.0,315.0,589.0,218.0,402.0,1483.0,666.0,2318.0,80.0,2427.0,4070.0,10029.0,11156.0,311.0,12533.0,2415.0,2400.0,3492.0,110.0,80821.0,407.0,84887.0,91320.0,736.0,350.0,92395.0,306.0,93548.0,69.0,637.0,94148.0,94136.0,169.0,171.0,238.0,321.0,135.0,924.0,66.0,161.0,156.0,65.0,1600.0,2040.0,377.0,420.0,1393.0,341.0,1765.0,441.0,1160.0,1233.0,2177.0,2251.0,49.0,3265.0,3123.0,2849.0,2812.0,226.0,5492.0,65.0,111.0,7445.0,84.0,153.0,165.0,131.0,48.0,265.0,253.0,1128.0,1037.0,1742.0,83.0,62.0,252.0,223.0,48.0,980.0,713.0,12224.0,13409.0,3980.0,1507.0,19542.0,1479.0,1752.0,3841.0,23921.0,23921.0,27162.0,27162.0,857.0,123887.0,314.0,665.0,335.0,849.0,881.0,1516.0,131658.0,6454.0,134237.0,2147.0,1426.0,1388.0,139074.0
2020-02-24,2893.0,4484.0,629.0,192.0,687.0,3604.0,319.0,597.0,218.0,398.0,1487.0,680.0,2328.0,80.0,2436.0,4046.0,10017.0,11147.0,311.0,12421.0,2510.0,2513.0,3613.0,111.0,80946.0,405.0,85123.0,91562.0,737.0,350.0,92632.0,308.0,93784.0,69.0,662.0,94415.0,94405.0,173.0,168.0,240.0,327.0,134.0,963.0,68.0,164.0,160.0,79.0,1625.0,2053.0,377.0,419.0,1384.0,341.0,1748.0,441.0,1158.0,1229.0,2167.0,2258.0,49.0,3256.0,3108.0,2838.0,2801.0,226.0,5479.0,65.0,111.0,7446.0,84.0,153.0,165.0,135.0,48.0,264.0,253.0,1137.0,1070.0,1789.0,85.0,62.0,256.0,223.0,48.0,989.0,772.0,12356.0,13598.0,3979.0,1627.0,20208.0,1514.0,1825.0,3904.0,24079.0,24079.0,27327.0,27327.0,852.0,124367.0,353.0,712.0,344.0,872.0,865.0,1512.0,132225.0,6456.0,134827.0,2260.0,1460.0,1392.0,139774.0
2020-02-25,2878.0,4484.0,629.0,191.0,681.0,3603.0,320.0,600.0,218.0,391.0,1483.0,686.0,2324.0,79.0,2450.0,4024.0,10000.0,11131.0,310.0,12250.0,2517.0,2543.0,3633.0,109.0,80884.0,401.0,85144.0,91620.0,738.0,350.0,92711.0,301.0,93884.0,68.0,657.0,94544.0,94543.0,173.0,160.0,222.0,315.0,118.0,966.0,68.0,164.0,155.0,94.0,1639.0,2081.0,377.0,416.0,1375.0,341.0,1732.0,441.0,1154.0,1226.0,2158.0,2263.0,49.0,3248.0,3095.0,2829.0,2787.0,226.0,5464.0,64.0,111.0,7447.0,84.0,153.0,165.0,139.0,48.0,269.0,253.0,1147.0,1103.0,1834.0,86.0,63.0,249.0,223.0,48.0,1030.0,897.0,12543.0,13805.0,3968.0,1751.0,20331.0,1543.0,1868.0,3977.0,24288.0,24288.0,27347.0,27347.0,877.0,124787.0,345.0,756.0,336.0,923.0,844.0,1481.0,132689.0,6423.0,135266.0,2270.0,1463.0,1439.0,140369.0
